address,zipcode,price,housing_type,status,layout,link
"611 S Wells Street 2005, Chicago, IL 60607 Printers Row Subdivision",60607,"$369,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,250SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221449/Chicago/611-S-Wells-Street-2005
"21 N May Street 1502, Chicago, IL 60607",60607,"$5,995,000",Condominium,Active,"['5BEDS', '5TOTAL BATHS', '5,187SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220888/Chicago/21-N-May-Street-1502
"843 W Adams Street 407, Chicago, IL 60607 Olympia Lofts Subdivision",60607,"$340,000",Condominium,Active,"['1BED', '1TOTAL BATH', '900SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220833/Chicago/843-W-Adams-Street-407
"1358 W Fillmore Street B, Chicago, IL 60607",60607,"$649,000",Condominium,Active,"['3BEDS', '3TOTAL BATHS', '1,700SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219379/Chicago/1358-W-Fillmore-Street-B
"6 S Laflin Street 910, Chicago, IL 60607 Park 1500 Lofts Subdivision",60607,"$795,000",Condominium,Active,"['3BEDS', '3TOTAL BATHS', '2,110SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12215877/Chicago/6-S-Laflin-Street-910
"812 S May Street A, Chicago, IL 60607 Garden Courts Subdivision",60607,"$419,000",Townhouse,Active Under Contract,"['3BEDS', '2TOTAL BATHS', '1,404SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220674/Chicago/812-S-May-Street-A
"500 S Clinton Street 811, Chicago, IL 60607",60607,"$264,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '915SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220541/Chicago/500-S-Clinton-Street-811
"417 S Jefferson Street 106B, Chicago, IL 60607",60607,"$337,500",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS', '1,250SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220394/Chicago/417-S-Jefferson-Street-106B
"500 S Clinton Street 646, Chicago, IL 60607",60607,"$324,900",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219257/Chicago/500-S-Clinton-Street-646
"234 W Polk Street 4103, Chicago, IL 60607",60607,"$705,000",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS', '1,263SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12217285/Chicago/234-W-Polk-Street-4103
"234 W Polk Street 2605, Chicago, IL 60607",60607,"$599,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,159SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12217382/Chicago/234-W-Polk-Street-2605
"1000 W 15th Street 114, Chicago, IL 60608",60608,"$399,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254585/Chicago/1000-W-15th-Street-114
"1123 W 18th Place, Chicago, IL 60608",60608,"$289,000",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254351/Chicago/1123-W-18th-Place
"2618 W 23rd Place, Chicago, IL 60608",60608,"$264,999",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254653/Chicago/2618-W-23rd-Place
"811 W 15th Place 806, Chicago, IL 60608",60608,"$375,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,301SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220954/Chicago/811-W-15th-Place-806
"3210 S Throop Street, Chicago, IL 60608",60608,"$449,900",Multi Family,Active,"['2BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12250454/Chicago/3210-S-Throop-Street
"1236 W 32nd Street, Chicago, IL 60608",60608,"$488,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '2,603SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221353/Chicago/1236-W-32nd-Street
"3325 S Seeley Avenue, Chicago, IL 60608",60608,"$393,900",Single Family Residence,Active,"['3BEDS', '1TOTAL BATH', '988SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219309/Chicago/3325-S-Seeley-Avenue
"3450 S HALSTED Street 301, Chicago, IL 60608",60608,"$319,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,241SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220070/Chicago/3450-S-HALSTED-Street-301
"1560 S Washtenaw Avenue, Chicago, IL 60608",60608,"$375,000",Townhouse,Active,"['4BEDS', '2TOTAL BATHS', '1,650SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219788/Chicago/1560-S-Washtenaw-Avenue
"3425 S Marshfield Avenue, Chicago, IL 60608",60608,"$189,900",Single Family Residence,Active Under Contract,"['3BEDS', '1TOTAL BATH', '1,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12112774/Chicago/3425-S-Marshfield-Avenue
"3353 S May Street, Chicago, IL 60608",60608,"$599,000",Single Family Residence,Active,"['4BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12217268/Chicago/3353-S-May-Street
"3342 S Paulina Street, Chicago, IL 60608",60608,"$299,900",Multi Family,Active Under Contract,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218102/Chicago/3342-S-Paulina-Street
"1017 W 19th Street, Chicago, IL 60608 Pilsen Subdivision",60608,"$499,999",Multi Family,Active,"['4BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12217729/Chicago/1017-W-19th-Street
"1070 W 15TH Street 308, Chicago, IL 60608 University Commons Subdivision",60608,"$269,999",Condominium,Active,"['2BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12217217/Chicago/1070-W-15TH-Street-308
"1845 W 21st Place 2, Chicago, IL 60608",60608,"$425,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12216862/Chicago/1845-W-21st-Place-2
"2939 S Arch Street, Chicago, IL 60608",60608,"$549,900",Single Family Residence,Active,"['3BEDS', '3TOTAL BATHS', '1,676SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12215566/Chicago/2939-S-Arch-Street
"1651 W 21ST Street, Chicago, IL 60608 Pilsen Subdivision",60608,"$749,900",Multi Family,Active,"['8BEDS', '5TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12216114/Chicago/1651-W-21ST-Street
"3238 S Carpenter Street, Chicago, IL 60608",60608,"$599,000",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12213773/Chicago/3238-S-Carpenter-Street
"919 W 18th Place, Chicago, IL 60608",60608,"$425,000",Single Family Residence,Active,"['1BED', '2TOTAL BATHS', '2,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12212032/Chicago/919-W-18th-Place
"1132 W 17th Street 1, Chicago, IL 60608",60608,"$499,000",Condominium,Active,"['3BEDS', '3TOTAL BATHS', '2,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12211676/Chicago/1132-W-17th-Street-1
"1212 N Wells Street 901, Chicago, IL 60610",60610,"$525,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12255309/Chicago/1212-N-Wells-Street-901
"1455 N Sandburg Terrace 2901B, Chicago, IL 60610",60610,"$220,000",Townhouse,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12223416/Chicago/1455-N-Sandburg-Terrace-2901B
"1455 N Sandburg Terrace 2902B, Chicago, IL 60610",60610,"$225,000",Townhouse,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12223420/Chicago/1455-N-Sandburg-Terrace-2902B
"1460 N Sandburg Terrace 2001-2002, Chicago, IL 60610 Sandburg Village Subdivision",60610,"$595,000",Condominium,Active,"['4BEDS', '4TOTAL BATHS', '2,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254613/Chicago/1460-N-Sandburg-Terrace-2001-2002
"1481 N Larrabee Street B, Chicago, IL 60610",60610,"$390,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254342/Chicago/1481-N-Larrabee-Street-B
"1372 N Mohawk Street A, Chicago, IL 60610",60610,"$462,500",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '1,800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12223604/Chicago/1372-N-Mohawk-Street-A
"101 W SUPERIOR Street 606, Chicago, IL 60610 Superior West Subdivision",60610,"$469,900",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221016/Chicago/101-W-SUPERIOR-Street-606
"111 W Maple Street 2509, Chicago, IL 60610",60610,"$240,000",Condominium,Active,"['1BED', '1TOTAL BATH', '650SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12223141/Chicago/111-W-Maple-Street-2509
"1410 N State Parkway 10B, Chicago, IL 60610",60610,"$650,000",Condominium,Active,"['3BEDS', '3TOTAL BATHS', '2,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12223277/Chicago/1410-N-State-Parkway-10B
"1449 N Mohawk Street, Chicago, IL 60610",60610,"$2,250,000",Single Family Residence,Active Under Contract,"['5BEDS', '6TOTAL BATHS', '5,300SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12223176/Chicago/1449-N-Mohawk-Street
"1255 N State Parkway 2AC, Chicago, IL 60610 Churchill Subdivision",60610,"$698,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '2,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220287/Chicago/1255-N-State-Parkway-2AC
"70 W Burton Place 2003, Chicago, IL 60610",60610,"$265,000",Condominium,Active,"['1BED', '1TOTAL BATH', '745SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12177450/Chicago/70-W-Burton-Place-2003
"333 W HUBBARD Street 1002, Chicago, IL 60610 Union Square Lofts Subdivision",60610,"$649,999",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,606SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222119/Chicago/333-W-HUBBARD-Street-1002
"1030 N State Street 11J, Chicago, IL 60610",60610,"$424,900",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12222079/Chicago/1030-N-State-Street-11J
"1500 N Lake Shore Drive 11A, Chicago, IL 60610",60610,"$2,000,000",Stock Cooperative,Active,"['3BEDS', '4TOTAL BATHS', '4,430SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221753/Chicago/1500-N-Lake-Shore-Drive-11A
"21 W CHESTNUT Street 803, Chicago, IL 60610",60610,"$369,000",Condominium,Active,"['1BED', '2TOTAL BATHS', '872SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221818/Chicago/21-W-CHESTNUT-Street-803
"1310 N Ritchie Court 30AD, Chicago, IL 60610",60610,"$1,499,999",Condominium,Active,"['3BEDS', '3TOTAL BATHS', '3,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221497/Chicago/1310-N-Ritchie-Court-30AD
"1515 N STATE Parkway, Chicago, IL 60610",60610,"$6,995,000",Single Family Residence,Active,"['6BEDS', '7TOTAL BATHS', '9,680SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219332/Chicago/1515-N-STATE-Parkway
"1546 N Orleans Street 803, Chicago, IL 60610",60610,"$400,000",Condominium,Active Under Contract,"['2BEDS', '1TOTAL BATH', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220982/Chicago/1546-N-Orleans-Street-803
"1500 N Lake Shore Drive 15-16B, Chicago, IL 60610",60610,"$1,895,000",Stock Cooperative,Active,"['4BEDS', '6TOTAL BATHS', '5,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218945/Chicago/1500-N-Lake-Shore-Drive-15-16B
"401 E Ontario Street 409, Chicago, IL 60611",60611,"$375,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12214325/Chicago/401-E-Ontario-Street-409
"440 N Wabash Avenue 2305, Chicago, IL 60611 Plaza 440 Private Residences Subdivision",60611,"$495,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,150SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12066331/Chicago/440-N-Wabash-Avenue-2305
"400 E Ohio Street 2203, Chicago, IL 60611",60611,"$459,900",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,646SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254867/Chicago/400-E-Ohio-Street-2203
"100 E Huron Street 3503-3502, Chicago, IL 60611",60611,"$1,065,000",Condominium,Active,"['2BEDS', '3TOTAL BATHS', '3,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218962/Chicago/100-E-Huron-Street-3503-3502
"440 N MCCLURG Court 715, Chicago, IL 60611",60611,"$289,000",Condominium,Active,"['1BED', '1TOTAL BATH', '775SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12255263/Chicago/440-N-MCCLURG-Court-715
"200 E Delaware Place 24D, Chicago, IL 60611",60611,"$699,000",Condominium,Active Under Contract,"['3BEDS', '3TOTAL BATHS', '2,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12255306/Chicago/200-E-Delaware-Place-24D
"240 E ILLINOIS Avenue 1107, Chicago, IL 60611 Fairbanks at Cityfront Subdivision",60611,"$468,000",Condominium,Active,"['1BED', '2TOTAL BATHS', '1,071SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254594/Chicago/240-E-ILLINOIS-Avenue-1107
"850 N Lake Shore Drive 804, Chicago, IL 60611",60611,"$497,000",Condominium,Pending,"['1BED', '1TOTAL BATH', '1,040SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12255270/Chicago/850-N-Lake-Shore-Drive-804
"230 E Ontario Street 901, Chicago, IL 60611",60611,"$184,900",Condominium,Active,"['1BED', '1TOTAL BATH', '750SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222763/Chicago/230-E-Ontario-Street-901
"401 N Wabash Avenue 42C, Chicago, IL 60611",60611,"$599,000",Condominium,Active,"['1BED', '2TOTAL BATHS', '1,071SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254449/Chicago/401-N-Wabash-Avenue-42C
"10 E Ontario Street 3902, Chicago, IL 60611",60611,"$260,300",Condominium,Active,"['1BED', '1TOTAL BATH', '995SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254715/Chicago/10-E-Ontario-Street-3902
"1040 N Lake Shore Drive 7B, Chicago, IL 60611",60611,"$1,025,000",Condominium,Active,"['1BED', '3TOTAL BATHS', '2,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222491/Chicago/1040-N-Lake-Shore-Drive-7B
"222 E Pearson Street 504, Chicago, IL 60611 Pearson on the Park Subdivision",60611,"$329,900",Condominium,Active,"['2BEDS', '1TOTAL BATH', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254287/Chicago/222-E-Pearson-Street-504
"401 N WABASH Avenue 51C, Chicago, IL 60611 Trump Tower , Chicago Subdivision",60611,"$624,900",Condominium,Active,"['1BED', '2TOTAL BATHS', '990SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254060/Chicago/401-N-WABASH-Avenue-51C
"175 E Delaware Place 5402, Chicago, IL 60611",60611,"$850,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254033/Chicago/175-E-Delaware-Place-5402
"240 E Illinois Street 1210, Chicago, IL 60611",60611,"$448,900",Condominium,Active,"['1BED', '2TOTAL BATHS', '1,025SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12223223/Chicago/240-E-Illinois-Street-1210
"100 E Walton Street 12H, Chicago, IL 60611",60611,"$195,000",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12220410/Chicago/100-E-Walton-Street-12H
"1150 N Lake Shore Drive 2D, Chicago, IL 60611",60611,"$229,000",Condominium,Active,"['1BED', '1TOTAL BATH', '900SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219323/Chicago/1150-N-Lake-Shore-Drive-2D
"250 E Pearson Street 1601, Chicago, IL 60611",60611,"$1,295,000",Condominium,Active,"['2BEDS', '3TOTAL BATHS', '1,931SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221114/Chicago/250-E-Pearson-Street-1601
"160 E ILLINOIS Street 1708, Chicago, IL 60611 Avenue East Subdivision",60611,"$529,900",Condominium,Active,"['2BEDS', '3TOTAL BATHS', '1,716SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12223405/Chicago/160-E-ILLINOIS-Street-1708
"2750 N Paulina Street, Chicago, IL 60614",60614,"$850,000",Townhouse,Active,"['4BEDS', '3TOTAL BATHS', '2,700SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12255659/Chicago/2750-N-Paulina-Street
"1850 N Clark Street 2108, Chicago, IL 60614",60614,"$290,000",Townhouse,Active,"['1BED', '1TOTAL BATH', '800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12255280/Chicago/1850-N-Clark-Street-2108
"1259 W Wrightwood Avenue, Chicago, IL 60614",60614,"$3,499,000",Single Family Residence,Active,"['4BEDS', '6TOTAL BATHS', '7,600SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220623/Chicago/1259-W-Wrightwood-Avenue
"2327 N Geneva Terrace 1, Chicago, IL 60614",60614,"$475,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254616/Chicago/2327-N-Geneva-Terrace-1
"1637 N Larrabee Street A, Chicago, IL 60614",60614,"$1,075,000",Townhouse,Active,"['3BEDS', '3TOTAL BATHS', '2,300SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12223085/Chicago/1637-N-Larrabee-Street-A
"2221 N Lister Street 3D, Chicago, IL 60614",60614,"$509,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254647/Chicago/2221-N-Lister-Street-3D
"604 W Armitage Avenue, Chicago, IL 60614",60614,"$540,000",Townhouse,Active Under Contract,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12222564/Chicago/604-W-Armitage-Avenue
"622 W Willow Street 1W, Chicago, IL 60614",60614,"$1,325,000",Condominium,Active,"['3BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254169/Chicago/622-W-Willow-Street-1W
"2430 N LAKEVIEW Avenue 11-12N, Chicago, IL 60614",60614,"$2,000,000",Stock Cooperative,Active,"['5BEDS', '5TOTAL BATHS', '5,600SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222537/Chicago/2430-N-LAKEVIEW-Avenue-11-12N
"2017 N Cleveland Avenue A, Chicago, IL 60614",60614,"$347,000",Condominium,Active,"['1BED', '1TOTAL BATH', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222218/Chicago/2017-N-Cleveland-Avenue-A
"2740 N Pine Grove Avenue 11B, Chicago, IL 60614",60614,"$240,000",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12221629/Chicago/2740-N-Pine-Grove-Avenue-11B
"1802 W Diversey Parkway A, Chicago, IL 60614 Picardy Place Subdivision",60614,"$817,500",Single Family Residence,Active,"['4BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218364/Chicago/1802-W-Diversey-Parkway-A
"2638 N Paulina Street, Chicago, IL 60614 Columbia Place Subdivision",60614,"$1,375,000",Single Family Residence,Active Under Contract,"['3BEDS', '4TOTAL BATHS', '4,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220612/Chicago/2638-N-Paulina-Street
"1823 N Lincoln Park West, Chicago, IL 60614",60614,"$5,695,000",Single Family Residence,Active,"['5BEDS', '7TOTAL BATHS', '6,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220744/Chicago/1823-N-Lincoln-Park-West
"1952 N Bissell Street, Chicago, IL 60614",60614,"$549,987",Multi Family,Active,"['6BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219985/Chicago/1952-N-Bissell-Street
"1733 N Larrabee Street 0, Chicago, IL 60614",60614,"$450,000",Condominium,Active,"['3BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12219174/Chicago/1733-N-Larrabee-Street-0
"738 W Wrightwood Avenue 3, Chicago, IL 60614",60614,"$275,000",Condominium,Active,"['1BED', '1TOTAL BATH', '700SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220438/Chicago/738-W-Wrightwood-Avenue-3
"537 W Grant Place, Chicago, IL 60614",60614,"$3,500,000",Single Family Residence,Active,"['5BEDS', '6TOTAL BATHS', '5,500SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220412/Chicago/537-W-Grant-Place
"838 W Diversey Parkway 3W, Chicago, IL 60614",60614,"$699,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '1,600SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220016/Chicago/838-W-Diversey-Parkway-3W
"2559 N Marshfield Avenue 1S, Chicago, IL 60614",60614,"$1,125,000",Condominium,Active,"['3BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219648/Chicago/2559-N-Marshfield-Avenue-1S
"3336 W Pensacola Avenue, Chicago, IL 60618",60618,"$549,000",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254910/Chicago/3336-W-Pensacola-Avenue
"4341 1/2 N Sacramento Avenue 2, Chicago, IL 60618",60618,"$230,000",Condominium,Active,"['2BEDS', '1TOTAL BATH', '807SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221007/Chicago/4341-1/2-N-Sacramento-Avenue-2
"3550 W Montrose Avenue 505, Chicago, IL 60618",60618,"$350,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,250SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254821/Chicago/3550-W-Montrose-Avenue-505
"2840 N Talman Avenue, Chicago, IL 60618",60618,"$1,250,000",Single Family Residence,Active,"['3BEDS', '4TOTAL BATHS', '3,590SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221555/Chicago/2840-N-Talman-Avenue
"3218 N central park Avenue, Chicago, IL 60618",60618,"$850,000",Multi Family,Active,"['10BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12220026/Chicago/3218-N-central-park-Avenue
"3017 N Gresham Avenue, Chicago, IL 60618",60618,"$494,900",Multi Family,Active,"['5BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12222495/Chicago/3017-N-Gresham-Avenue
"4018 N Spaulding Avenue 1, Chicago, IL 60618",60618,"$239,000",Condominium,Active Under Contract,"['2BEDS', '1TOTAL BATH', '995SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222457/Chicago/4018-N-Spaulding-Avenue-1
"3739 W Addison Street, Chicago, IL 60618",60618,"$825,000",Single Family Residence,Active,"['3BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12222217/Chicago/3739-W-Addison-Street
"3248 N Drake Avenue, Chicago, IL 60618",60618,"$530,000",Multi Family,Active,"['4BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219361/Chicago/3248-N-Drake-Avenue
"3906 W Belmont Avenue 5, Chicago, IL 60618",60618,"$220,000",Condominium,Active,"['2BEDS', '1TOTAL BATH', '809SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221242/Chicago/3906-W-Belmont-Avenue-5
"4014 N Kimball Avenue, Chicago, IL 60618",60618,"$889,000",Single Family Residence,Active,"['3BEDS', '4TOTAL BATHS', '3,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222092/Chicago/4014-N-Kimball-Avenue
"4026 N Kimball Avenue, Chicago, IL 60618",60618,"$605,000",Multi Family,Active,"['5BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12221884/Chicago/4026-N-Kimball-Avenue
"4114 N Kedzie Avenue, Chicago, IL 60618",60618,"$725,000",Multi Family,Active,"['4BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12221221/Chicago/4114-N-Kedzie-Avenue
"3548 W Belle Plaine Avenue 1, Chicago, IL 60618",60618,"$164,500",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12221015/Chicago/3548-W-Belle-Plaine-Avenue-1
"3110 N Drake Avenue, Chicago, IL 60618",60618,"$350,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,392SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220741/Chicago/3110-N-Drake-Avenue
"2952 N Elston Avenue, Chicago, IL 60618",60618,"$650,000",Single Family Residence,Active,"['4BEDS', '3TOTAL BATHS', '2,456SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12215627/Chicago/2952-N-Elston-Avenue
"2125 W BELMONT Avenue 2E, Chicago, IL 60618",60618,"$575,000",Condominium,Active Under Contract,"['3BEDS', '2TOTAL BATHS', '1,800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219905/Chicago/2125-W-BELMONT-Avenue-2E
"3125 N Clybourn Avenue 3N, Chicago, IL 60618",60618,"$779,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '1,800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219518/Chicago/3125-N-Clybourn-Avenue-3N
"2836 N Maplewood Avenue, Chicago, IL 60618",60618,"$799,000",Multi Family,Active,"['6BEDS', '6TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219387/Chicago/2836-N-Maplewood-Avenue
"3025 N California Avenue 2SE, Chicago, IL 60618",60618,"$569,900",Condominium,Active Under Contract,"['3BEDS', '2TOTAL BATHS', '1,604SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219407/Chicago/3025-N-California-Avenue-2SE
"944 N HONORE Street 2, Chicago, IL 60622",60622,"$449,900",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12189252/Chicago/944-N-HONORE-Street-2
"2430 W Iowa Street 3, Chicago, IL 60622",60622,"$450,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,250SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220146/Chicago/2430-W-Iowa-Street-3
"1012 N California Avenue 1, Chicago, IL 60622",60622,"$810,000",Condominium,Active,"['4BEDS', '3TOTAL BATHS', '3,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254460/Chicago/1012-N-California-Avenue-1
"2708 W , Chicago Avenue 4, Chicago, IL 60622",60622,"$475,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '1,700SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12253836/Chicago/2708-W-Chicago-Avenue-4
